IGM HI transmissions exp(-tau) (HeI and HeII not included!). Please
reference: Meiksin A., 2005, MNRAS, 365, 807 in any publications using these results.
-------------------------------------------------------------------------------------
lam (A)  z=1.5    z=2.0    z=2.5    z=3.0    z=3.5    z=4.0    z=4.5    z=5.0    z=5.5    z=6.0    z=6.5    z=7.0
1930.0 0.416250 0.161192 0.068768 0.031019 0.014484 0.006917 0.003355 0.001645 0.000813 0.000404 0.000202 0.000101
1931.0 0.416929 0.161298 0.068758 0.030992 0.014462 0.006903 0.003346 0.001640 0.000810 0.000402 0.000201 0.000101
1932.0 0.417611 0.161405 0.068747 0.030966 0.014440 0.006888 0.003337 0.001634 0.000807 0.000401 0.000200 0.000100
1933.0 0.418295 0.161513 0.068738 0.030939 0.014418 0.006873 0.003328 0.001629 0.000804 0.000399 0.000199 0.000099
1934.0 0.418982 0.161621 0.068728 0.030913 0.014396 0.006858 0.003319 0.001623 0.000801 0.000397 0.000198 0.000099
1935.0 0.419672 0.161729 0.068719 0.030886 0.014374 0.006844 0.003310 0.001618 0.000797 0.000395 0.000197 0.000098
1936.0 0.420365 0.161838 0.068709 0.030860 0.014352 0.006829 0.003301 0.001613 0.000794 0.000394 0.000196 0.000098
1937.0 0.421060 0.161948 0.068700 0.030834 0.014331 0.006815 0.003292 0.001607 0.000791 0.000392 0.000195 0.000097
1938.0 0.421758 0.162058 0.068691 0.030808 0.014309 0.006800 0.003283 0.001602 0.000788 0.000390 0.000194 0.000097
1939.0 0.422459 0.162169 0.068683 0.030782 0.014288 0.006786 0.003274 0.001597 0.000785 0.000388 0.000193 0.000096
1940.0 0.423163 0.162281 0.068674 0.030756 0.014266 0.006771 0.003265 0.001592 0.000782 0.000387 0.000192 0.000096
1941.0 0.423869 0.162393 0.068666 0.030730 0.014245 0.006757 0.003256 0.001586 0.000779 0.000385 0.000191 0.000095
1942.0 0.424579 0.162506 0.068657 0.030704 0.014224 0.006743 0.003247 0.001581 0.000776 0.000383 0.000190 0.000095
1943.0 0.425291 0.162619 0.068650 0.030679 0.014202 0.006728 0.003238 0.001576 0.000773 0.000382 0.000189 0.000094
1944.0 0.426006 0.162733 0.068642 0.030653 0.014181 0.006714 0.003229 0.001571 0.000770 0.000380 0.000188 0.000094
1945.0 0.426723 0.162847 0.068634 0.030628 0.014160 0.006700 0.003221 0.001566 0.000767 0.000378 0.000187 0.000093
1946.0 0.427444 0.162962 0.068627 0.030602 0.014139 0.006686 0.003212 0.001560 0.000764 0.000377 0.000186 0.000093
1947.0 0.428167 0.163077 0.068619 0.030577 0.014118 0.006672 0.003203 0.001555 0.000761 0.000375 0.000185 0.000092
1948.0 0.428894 0.163194 0.068612 0.030552 0.014097 0.006658 0.003195 0.001550 0.000758 0.000373 0.000185 0.000092
1949.0 0.429623 0.163311 0.068606 0.030527 0.014076 0.006644 0.003186 0.001545 0.000755 0.000372 0.000184 0.000091
1950.0 0.430355 0.163428 0.068599 0.030502 0.014055 0.006630 0.003177 0.001540 0.000752 0.000370 0.000183 0.000091
1951.0 0.431090 0.163546 0.068592 0.030477 0.014034 0.006616 0.003169 0.001535 0.000750 0.000368 0.000182 0.000090
1952.0 0.431828 0.163665 0.068586 0.030452 0.014014 0.006602 0.003160 0.001530 0.000747 0.000367 0.000181 0.000090
1953.0 0.432568 0.163784 0.068580 0.030427 0.013993 0.006588 0.003152 0.001525 0.000744 0.000365 0.000180 0.000089
1954.0 0.433312 0.163904 0.068574 0.030403 0.013972 0.006574 0.003143 0.001520 0.000741 0.000363 0.000179 0.000089
1955.0 0.434059 0.164024 0.068568 0.030378 0.013952 0.006560 0.003135 0.001515 0.000738 0.000362 0.000178 0.000088
1956.0 0.434808 0.164145 0.068563 0.030354 0.013931 0.006547 0.003126 0.001510 0.000735 0.000360 0.000177 0.000088
1957.0 0.435561 0.164267 0.068557 0.030330 0.013911 0.006533 0.003118 0.001505 0.000732 0.000359 0.000176 0.000087
1958.0 0.436317 0.164389 0.068552 0.030305 0.013891 0.006519 0.003109 0.001500 0.000730 0.000357 0.000176 0.000087
1959.0 0.437075 0.164512 0.068547 0.030281 0.013870 0.006506 0.003101 0.001495 0.000727 0.000356 0.000175 0.000086
1960.0 0.437837 0.164635 0.068542 0.030257 0.013850 0.006492 0.003093 0.001490 0.000724 0.000354 0.000174 0.000086
1961.0 0.438601 0.164759 0.068538 0.030233 0.013830 0.006478 0.003084 0.001485 0.000721 0.000352 0.000173 0.000085
1962.0 0.439369 0.164884 0.068533 0.030209 0.013810 0.006465 0.003076 0.001481 0.000719 0.000351 0.000172 0.000085
1963.0 0.440140 0.165009 0.068529 0.030185 0.013790 0.006451 0.003068 0.001476 0.000716 0.000349 0.000171 0.000084
1964.0 0.440913 0.165135 0.068525 0.030162 0.013770 0.006438 0.003060 0.001471 0.000713 0.000348 0.000170 0.000084
1965.0 0.441690 0.165262 0.068521 0.030138 0.013750 0.006425 0.003051 0.001466 0.000710 0.000346 0.000170 0.000083
1966.0 0.442470 0.165389 0.068517 0.030115 0.013730 0.006411 0.003043 0.001461 0.000708 0.000345 0.000169 0.000083
1967.0 0.443253 0.165517 0.068513 0.030091 0.013710 0.006398 0.003035 0.001457 0.000705 0.000343 0.000168 0.000082
1968.0 0.444039 0.165646 0.068510 0.030068 0.013690 0.006385 0.003027 0.001452 0.000702 0.000342 0.000167 0.000082
1969.0 0.444828 0.165775 0.068507 0.030044 0.013670 0.006372 0.003019 0.001447 0.000699 0.000340 0.000166 0.000082
1970.0 0.445621 0.165904 0.068504 0.030021 0.013651 0.006358 0.003011 0.001442 0.000697 0.000339 0.000165 0.000081
1971.0 0.446416 0.166035 0.068501 0.029998 0.013631 0.006345 0.003003 0.001438 0.000694 0.000337 0.000165 0.000081
1972.0 0.447215 0.166166 0.068499 0.029975 0.013611 0.006332 0.002995 0.001433 0.000691 0.000336 0.000164 0.000080
1973.0 0.448016 0.166297 0.068496 0.029952 0.013592 0.006319 0.002987 0.001428 0.000689 0.000334 0.000163 0.000080
1974.0 0.448821 0.166429 0.068494 0.029929 0.013572 0.006306 0.002979 0.001424 0.000686 0.000333 0.000162 0.000079
1975.0 0.449630 0.166562 0.068492 0.029907 0.013553 0.006293 0.002971 0.001419 0.000684 0.000331 0.000161 0.000079
1976.0 0.450441 0.166696 0.068490 0.029884 0.013534 0.006280 0.002963 0.001414 0.000681 0.000330 0.000161 0.000078
1977.0 0.451256 0.166830 0.068488 0.029862 0.013514 0.006267 0.002955 0.001410 0.000678 0.000328 0.000160 0.000078
1978.0 0.452073 0.166965 0.068487 0.029839 0.013495 0.006254 0.002947 0.001405 0.000676 0.000327 0.000159 0.000078
1979.0 0.452895 0.167100 0.068486 0.029817 0.013476 0.006241 0.002939 0.001401 0.000673 0.000326 0.000158 0.000077
1980.0 0.453719 0.167236 0.068485 0.029794 0.013457 0.006229 0.002932 0.001396 0.000671 0.000324 0.000157 0.000077
1981.0 0.454547 0.167373 0.068484 0.029772 0.013438 0.006216 0.002924 0.001392 0.000668 0.000323 0.000157 0.000076
1982.0 0.455377 0.167511 0.068483 0.029750 0.013419 0.006203 0.002916 0.001387 0.000666 0.000321 0.000156 0.000076
1983.0 0.456211 0.167649 0.068482 0.029728 0.013400 0.006191 0.002908 0.001383 0.000663 0.000320 0.000155 0.000075
1984.0 0.457049 0.167787 0.068482 0.029706 0.013381 0.006178 0.002901 0.001378 0.000660 0.000319 0.000154 0.000075
1985.0 0.457890 0.167927 0.068482 0.029684 0.013362 0.006165 0.002893 0.001374 0.000658 0.000317 0.000154 0.000075
1986.0 0.458734 0.168067 0.068482 0.029662 0.013343 0.006153 0.002885 0.001369 0.000655 0.000316 0.000153 0.000074
1987.0 0.459582 0.168207 0.068482 0.029641 0.013325 0.006140 0.002878 0.001365 0.000653 0.000314 0.000152 0.000074
1988.0 0.460433 0.168349 0.068483 0.029619 0.013306 0.006128 0.002870 0.001360 0.000650 0.000313 0.000151 0.000073
1989.0 0.461287 0.168491 0.068483 0.029598 0.013287 0.006115 0.002863 0.001356 0.000648 0.000312 0.000151 0.000073
1990.0 0.462144 0.168633 0.068484 0.029576 0.013269 0.006103 0.002855 0.001352 0.000646 0.000310 0.000150 0.000073
1991.0 0.463006 0.168777 0.068485 0.029555 0.013250 0.006090 0.002847 0.001347 0.000643 0.000309 0.000149 0.000072
1992.0 0.463870 0.168921 0.068486 0.029534 0.013232 0.006078 0.002840 0.001343 0.000641 0.000308 0.000148 0.000072
1993.0 0.464738 0.169066 0.068487 0.029512 0.013213 0.006066 0.002832 0.001339 0.000638 0.000306 0.000148 0.000071
1994.0 0.465609 0.169211 0.068489 0.029491 0.013195 0.006053 0.002825 0.001334 0.000636 0.000305 0.000147 0.000071
1995.0 0.466484 0.169357 0.068491 0.029470 0.013177 0.006041 0.002818 0.001330 0.000633 0.000304 0.000146 0.000071
1996.0 0.467363 0.169504 0.068493 0.029450 0.013158 0.006029 0.002810 0.001326 0.000631 0.000302 0.000145 0.000070
1997.0 0.468245 0.169651 0.068495 0.029429 0.013140 0.006017 0.002803 0.001321 0.000629 0.000301 0.000145 0.000070
1998.0 0.469130 0.169799 0.068497 0.029408 0.013122 0.006005 0.002795 0.001317 0.000626 0.000300 0.000144 0.000070
1999.0 0.470019 0.169948 0.068499 0.029387 0.013104 0.005993 0.002788 0.001313 0.000624 0.000298 0.000143 0.000069
2000.0 0.470912 0.170097 0.068502 0.029367 0.013086 0.005981 0.002781 0.001309 0.000621 0.000297 0.000143 0.000069
2001.0 0.471807 0.170247 0.068505 0.029346 0.013068 0.005969 0.002773 0.001305 0.000619 0.000296 0.000142 0.000068
2002.0 0.472707 0.170398 0.068508 0.029326 0.013050 0.005957 0.002766 0.001300 0.000617 0.000294 0.000141 0.000068
2003.0 0.473610 0.170550 0.068511 0.029306 0.013032 0.005945 0.002759 0.001296 0.000614 0.000293 0.000141 0.000068
2004.0 0.474517 0.170702 0.068515 0.029285 0.013014 0.005933 0.002752 0.001292 0.000612 0.000292 0.000140 0.000067
2005.0 0.475428 0.170855 0.068518 0.029265 0.012997 0.005921 0.002745 0.001288 0.000610 0.000291 0.000139 0.000067
2006.0 0.476342 0.171008 0.068522 0.029245 0.012979 0.005909 0.002737 0.001284 0.000607 0.000289 0.000138 0.000067
2007.0 0.477259 0.171162 0.068526 0.029225 0.012961 0.005897 0.002730 0.001280 0.000605 0.000288 0.000138 0.000066
2008.0 0.478180 0.171317 0.068530 0.029205 0.012944 0.005885 0.002723 0.001276 0.000603 0.000287 0.000137 0.000066
2009.0 0.479106 0.171473 0.068535 0.029185 0.012926 0.005874 0.002716 0.001272 0.000601 0.000286 0.000136 0.000065
2010.0 0.480034 0.171629 0.068539 0.029166 0.012908 0.005862 0.002709 0.001267 0.000598 0.000284 0.000136 0.000065
2011.0 0.480967 0.171786 0.068544 0.029146 0.012891 0.005850 0.002702 0.001263 0.000596 0.000283 0.000135 0.000065
2012.0 0.481903 0.171944 0.068549 0.029127 0.012874 0.005839 0.002695 0.001259 0.000594 0.000282 0.000134 0.000064
2013.0 0.482843 0.172103 0.068554 0.029107 0.012856 0.005827 0.002688 0.001255 0.000592 0.000281 0.000134 0.000064
2014.0 0.483786 0.172262 0.068559 0.029088 0.012839 0.005815 0.002681 0.001251 0.000589 0.000279 0.000133 0.000064
2015.0 0.484734 0.172422 0.068565 0.029068 0.012822 0.005804 0.002674 0.001247 0.000587 0.000278 0.000132 0.000063
2016.0 0.485685 0.172582 0.068571 0.029049 0.012804 0.005792 0.002667 0.001243 0.000585 0.000277 0.000132 0.000063
2017.0 0.486640 0.172744 0.068577 0.029030 0.012787 0.005781 0.002660 0.001239 0.000583 0.000276 0.000131 0.000063
2018.0 0.487599 0.172906 0.068583 0.029011 0.012770 0.005769 0.002653 0.001235 0.000581 0.000275 0.000131 0.000062
2019.0 0.488562 0.173068 0.068589 0.028992 0.012753 0.005758 0.002646 0.001232 0.000578 0.000273 0.000130 0.000062
2020.0 0.489528 0.173232 0.068596 0.028973 0.012736 0.005747 0.002639 0.001228 0.000576 0.000272 0.000129 0.000062
2021.0 0.490499 0.173396 0.068602 0.028954 0.012719 0.005735 0.002633 0.001224 0.000574 0.000271 0.000129 0.000061
2022.0 0.491473 0.173561 0.068609 0.028936 0.012702 0.005724 0.002626 0.001220 0.000572 0.000270 0.000128 0.000061
2023.0 0.492451 0.173727 0.068616 0.028917 0.012685 0.005713 0.002619 0.001216 0.000570 0.000269 0.000127 0.000061
2024.0 0.493433 0.173893 0.068624 0.028899 0.012669 0.005701 0.002612 0.001212 0.000568 0.000268 0.000127 0.000060
2025.0 0.494419 0.174060 0.068631 0.028880 0.012652 0.005690 0.002606 0.001208 0.000565 0.000266 0.000126 0.000060
2026.0 0.495409 0.174228 0.068639 0.028862 0.012635 0.005679 0.002599 0.001204 0.000563 0.000265 0.000126 0.000060
2027.0 0.496403 0.174397 0.068646 0.028843 0.012618 0.005668 0.002592 0.001201 0.000561 0.000264 0.000125 0.000059
2028.0 0.497401 0.174566 0.068655 0.028825 0.012602 0.005657 0.002585 0.001197 0.000559 0.000263 0.000124 0.000059
2029.0 0.498403 0.174736 0.068663 0.028807 0.012585 0.005646 0.002579 0.001193 0.000557 0.000262 0.000124 0.000059
2030.0 0.499409 0.174907 0.068671 0.028789 0.012569 0.005635 0.002572 0.001189 0.000555 0.000261 0.000123 0.000058
2031.0 0.500419 0.175079 0.068680 0.028771 0.012552 0.005624 0.002566 0.001185 0.000553 0.000260 0.000123 0.000058
2032.0 0.501433 0.175251 0.068689 0.028753 0.012536 0.005613 0.002559 0.001182 0.000551 0.000258 0.000122 0.000058
2033.0 0.502451 0.175424 0.068698 0.028735 0.012519 0.005602 0.002552 0.001178 0.000549 0.000257 0.000121 0.000057
2034.0 0.503474 0.175598 0.068707 0.028718 0.012503 0.005591 0.002546 0.001174 0.000547 0.000256 0.000121 0.000057
2035.0 0.504500 0.175772 0.068716 0.028700 0.012487 0.005580 0.002539 0.001170 0.000545 0.000255 0.000120 0.000057
2036.0 0.505531 0.175948 0.068726 0.028682 0.012471 0.005569 0.002533 0.001167 0.000543 0.000254 0.000120 0.000056
2037.0 0.506565 0.176124 0.068736 0.028665 0.012455 0.005558 0.002526 0.001163 0.000541 0.000253 0.000119 0.000056
2038.0 0.507604 0.176301 0.068746 0.028647 0.012438 0.005547 0.002520 0.001159 0.000538 0.000252 0.000118 0.000056
2039.0 0.508647 0.176478 0.068756 0.028630 0.012422 0.005537 0.002513 0.001156 0.000536 0.000251 0.000118 0.000056
2040.0 0.509694 0.176657 0.068766 0.028613 0.012406 0.005526 0.002507 0.001152 0.000534 0.000250 0.000117 0.000055
2041.0 0.510746 0.176836 0.068777 0.028596 0.012390 0.005515 0.002501 0.001149 0.000532 0.000249 0.000117 0.000055
2042.0 0.511801 0.177016 0.068788 0.028579 0.012374 0.005505 0.002494 0.001145 0.000530 0.000248 0.000116 0.000055
2043.0 0.512861 0.177196 0.068799 0.028562 0.012358 0.005494 0.002488 0.001141 0.000529 0.000246 0.000116 0.000054
2044.0 0.513925 0.177378 0.068810 0.028545 0.012343 0.005483 0.002482 0.001138 0.000527 0.000245 0.000115 0.000054
2045.0 0.514994 0.177560 0.068821 0.028528 0.012327 0.005473 0.002475 0.001134 0.000525 0.000244 0.000114 0.000054
2046.0 0.516067 0.177743 0.068833 0.028511 0.012311 0.005462 0.002469 0.001131 0.000523 0.000243 0.000114 0.000053
2047.0 0.517144 0.177927 0.068845 0.028494 0.012295 0.005452 0.002463 0.001127 0.000521 0.000242 0.000113 0.000053
2048.0 0.518225 0.178112 0.068857 0.028478 0.012280 0.005441 0.002456 0.001123 0.000519 0.000241 0.000113 0.000053
2049.0 0.519311 0.178297 0.068869 0.028461 0.012264 0.005431 0.002450 0.001120 0.000517 0.000240 0.000112 0.000053
2050.0 0.520401 0.178483 0.068881 0.028445 0.012249 0.005420 0.002444 0.001116 0.000515 0.000239 0.000112 0.000052
2051.0 0.521496 0.178670 0.068894 0.028429 0.012233 0.005410 0.002438 0.001113 0.000513 0.000238 0.000111 0.000052
2052.0 0.522595 0.178858 0.068906 0.028412 0.012218 0.005400 0.002432 0.001109 0.000511 0.000237 0.000111 0.000052
2053.0 0.523699 0.179046 0.068919 0.028396 0.012202 0.005389 0.002425 0.001106 0.000509 0.000236 0.000110 0.000051
2054.0 0.524806 0.179236 0.068933 0.028380 0.012187 0.005379 0.002419 0.001103 0.000507 0.000235 0.000109 0.000051
2055.0 0.525919 0.179426 0.068946 0.028364 0.012171 0.005369 0.002413 0.001099 0.000505 0.000234 0.000109 0.000051
2056.0 0.527036 0.179617 0.068959 0.028348 0.012156 0.005359 0.002407 0.001096 0.000504 0.000233 0.000108 0.000051
2057.0 0.528157 0.179809 0.068973 0.028332 0.012141 0.005348 0.002401 0.001092 0.000502 0.000232 0.000108 0.000050
2058.0 0.529283 0.180001 0.068987 0.028316 0.012126 0.005338 0.002395 0.001089 0.000500 0.000231 0.000107 0.000050
2059.0 0.530414 0.180195 0.069001 0.028301 0.012111 0.005328 0.002389 0.001085 0.000498 0.000230 0.000107 0.000050
2060.0 0.531549 0.180389 0.069016 0.028285 0.012096 0.005318 0.002383 0.001082 0.000496 0.000229 0.000106 0.000050
2061.0 0.532689 0.180584 0.069030 0.028269 0.012080 0.005308 0.002377 0.001079 0.000494 0.000228 0.000106 0.000049
2062.0 0.533833 0.180780 0.069045 0.028254 0.012065 0.005298 0.002371 0.001075 0.000492 0.000227 0.000105 0.000049
2063.0 0.534983 0.180976 0.069060 0.028239 0.012050 0.005288 0.002365 0.001072 0.000491 0.000226 0.000105 0.000049
2064.0 0.536136 0.181174 0.069075 0.028223 0.012036 0.005278 0.002359 0.001069 0.000489 0.000225 0.000104 0.000049
2065.0 0.537295 0.181372 0.069091 0.028208 0.012021 0.005268 0.002353 0.001065 0.000487 0.000224 0.000104 0.000048
2066.0 0.538458 0.181571 0.069106 0.028193 0.012006 0.005258 0.002347 0.001062 0.000485 0.000223 0.000103 0.000048
2067.0 0.539626 0.181771 0.069122 0.028178 0.011991 0.005248 0.002341 0.001059 0.000483 0.000222 0.000103 0.000048
2068.0 0.540798 0.181972 0.069138 0.028163 0.011976 0.005238 0.002335 0.001055 0.000482 0.000221 0.000102 0.000047
2069.0 0.541975 0.182174 0.069154 0.028148 0.011962 0.005228 0.002330 0.001052 0.000480 0.000220 0.000102 0.000047
2070.0 0.543158 0.182376 0.069170 0.028133 0.011947 0.005219 0.002324 0.001049 0.000478 0.000219 0.000101 0.000047
2071.0 0.544345 0.182579 0.069187 0.028118 0.011932 0.005209 0.002318 0.001046 0.000476 0.000219 0.000101 0.000047
2072.0 0.545536 0.182783 0.069204 0.028104 0.011918 0.005199 0.002312 0.001042 0.000474 0.000218 0.000100 0.000046
2073.0 0.546733 0.182989 0.069221 0.028089 0.011903 0.005189 0.002306 0.001039 0.000473 0.000217 0.000100 0.000046
2074.0 0.547935 0.183194 0.069238 0.028074 0.011889 0.005180 0.002301 0.001036 0.000471 0.000216 0.000099 0.000046
2075.0 0.549141 0.183401 0.069255 0.028060 0.011874 0.005170 0.002295 0.001033 0.000469 0.000215 0.000099 0.000046
2076.0 0.550353 0.183609 0.069273 0.028046 0.011860 0.005160 0.002289 0.001029 0.000468 0.000214 0.000098 0.000045
2077.0 0.551569 0.183817 0.069291 0.028031 0.011846 0.005151 0.002283 0.001026 0.000466 0.000213 0.000098 0.000045
2078.0 0.552790 0.184026 0.069309 0.028017 0.011831 0.005141 0.002278 0.001023 0.000464 0.000212 0.000097 0.000045
2079.0 0.554017 0.184237 0.069327 0.028003 0.011817 0.005131 0.002272 0.001020 0.000462 0.000211 0.000097 0.000045
2080.0 0.555248 0.184448 0.069345 0.027989 0.011803 0.005122 0.002266 0.001017 0.000461 0.000210 0.000097 0.000044
2081.0 0.556484 0.184660 0.069364 0.027975 0.011789 0.005112 0.002261 0.001014 0.000459 0.000209 0.000096 0.000044
2082.0 0.557725 0.184872 0.069383 0.027961 0.011775 0.005103 0.002255 0.001010 0.000457 0.000208 0.000096 0.000044
2083.0 0.558972 0.185086 0.069402 0.027947 0.011761 0.005093 0.002250 0.001007 0.000456 0.000208 0.000095 0.000044
2084.0 0.560224 0.185300 0.069421 0.027933 0.011747 0.005084 0.002244 0.001004 0.000454 0.000207 0.000095 0.000044
2085.0 0.561480 0.185516 0.069441 0.027920 0.011733 0.005075 0.002238 0.001001 0.000452 0.000206 0.000094 0.000043
2086.0 0.562742 0.185732 0.069460 0.027906 0.011719 0.005065 0.002233 0.000998 0.000451 0.000205 0.000094 0.000043
2087.0 0.564009 0.185949 0.069480 0.027893 0.011705 0.005056 0.002227 0.000995 0.000449 0.000204 0.000093 0.000043
2088.0 0.565282 0.186167 0.069500 0.027879 0.011691 0.005047 0.002222 0.000992 0.000447 0.000203 0.000093 0.000043
2089.0 0.566559 0.186386 0.069521 0.027866 0.011677 0.005037 0.002216 0.000989 0.000446 0.000202 0.000092 0.000042
2090.0 0.567841 0.186606 0.069541 0.027852 0.011663 0.005028 0.002211 0.000986 0.000444 0.000202 0.000092 0.000042
2091.0 0.569129 0.186827 0.069562 0.027839 0.011650 0.005019 0.002205 0.000983 0.000442 0.000201 0.000092 0.000042
2092.0 0.570423 0.187049 0.069583 0.027826 0.011636 0.005010 0.002200 0.000980 0.000441 0.000200 0.000091 0.000042
2093.0 0.571721 0.187271 0.069604 0.027813 0.011622 0.005000 0.002195 0.000977 0.000439 0.000199 0.000091 0.000041
2094.0 0.573025 0.187495 0.069625 0.027800 0.011609 0.004991 0.002189 0.000974 0.000438 0.000198 0.000090 0.000041
2095.0 0.574334 0.187719 0.069647 0.027787 0.011595 0.004982 0.002184 0.000971 0.000436 0.000197 0.000090 0.000041
2096.0 0.575649 0.187944 0.069669 0.027774 0.011581 0.004973 0.002178 0.000968 0.000434 0.000196 0.000089 0.000041
2097.0 0.576969 0.188170 0.069691 0.027762 0.011568 0.004964 0.002173 0.000965 0.000433 0.000196 0.000089 0.000041
2098.0 0.578295 0.188397 0.069713 0.027749 0.011555 0.004955 0.002168 0.000962 0.000431 0.000195 0.000088 0.000040
2099.0 0.579626 0.188625 0.069735 0.027736 0.011541 0.004946 0.002163 0.000959 0.000430 0.000194 0.000088 0.000040
2100.0 0.580962 0.188854 0.069758 0.027724 0.011528 0.004937 0.002157 0.000956 0.000428 0.000193 0.000088 0.000040
2101.0 0.582304 0.189084 0.069780 0.027711 0.011514 0.004928 0.002152 0.000953 0.000426 0.000192 0.000087 0.000040
2102.0 0.583652 0.189315 0.069804 0.027699 0.011501 0.004919 0.002147 0.000950 0.000425 0.000191 0.000087 0.000040
2103.0 0.585004 0.189547 0.069827 0.027687 0.011488 0.004910 0.002141 0.000947 0.000423 0.000191 0.000086 0.000039
2104.0 0.586363 0.189780 0.069850 0.027675 0.011475 0.004901 0.002136 0.000944 0.000422 0.000190 0.000086 0.000039
2105.0 0.587727 0.190013 0.069874 0.027662 0.011462 0.004892 0.002131 0.000942 0.000420 0.000189 0.000086 0.000039
2106.0 0.589097 0.190248 0.069898 0.027650 0.011449 0.004883 0.002126 0.000939 0.000419 0.000188 0.000085 0.000039
2107.0 0.590473 0.190483 0.069922 0.027638 0.011435 0.004875 0.002121 0.000936 0.000417 0.000187 0.000085 0.000038
2108.0 0.591854 0.190720 0.069946 0.027626 0.011422 0.004866 0.002115 0.000933 0.000416 0.000187 0.000084 0.000038
2109.0 0.593241 0.190957 0.069971 0.027615 0.011409 0.004857 0.002110 0.000930 0.000414 0.000186 0.000084 0.000038
2110.0 0.594634 0.191195 0.069996 0.027603 0.011397 0.004848 0.002105 0.000927 0.000413 0.000185 0.000084 0.000038
2111.0 0.596032 0.191435 0.070020 0.027591 0.011384 0.004840 0.002100 0.000924 0.000411 0.000184 0.000083 0.000038
2112.0 0.597436 0.191675 0.070046 0.027580 0.011371 0.004831 0.002095 0.000922 0.000410 0.000184 0.000083 0.000037
2113.0 0.598847 0.191916 0.070071 0.027568 0.011358 0.004822 0.002090 0.000919 0.000408 0.000183 0.000082 0.000037
2114.0 0.600263 0.192159 0.070097 0.027557 0.011345 0.004814 0.002085 0.000916 0.000407 0.000182 0.000082 0.000037
2115.0 0.601685 0.192402 0.070122 0.027545 0.011332 0.004805 0.002080 0.000913 0.000405 0.000181 0.000082 0.000037
